order_token,order_time,customer_token,merchant_token,merchant_category,merchant_category_desc,payment_type,email_host,customer_age,order_amount,days_to_card_expire,customer_postcode,customer_region,default_flag
D1D4KOMYRLVK,2021-05-11 11:41:07.000000,624D5KMCT2YS1,3KDTI44B8,5912,Health,card-debit,gmail.com,38,3.17,1633,IT-801,Campania,0
D305KOMM09WR,2021-05-13 07:29:55.000000,21BFC1KMCTHSPX,5KHZ389YT,5699,Fashion,card-prepaid,hotmail.it,44,53.8,932,IT-180,Liguria,0
3368KQC87PCC,2021-06-25 09:16:11.000000,7334C5KMCTLU43,6KJSGVKAN,5631,Fashion,card-prepaid,gmail.com,46,74.8,1041,IT-390,Trentino-Alto Adige,0
919AKPFRQW0C,2021-06-05 15:59:29.000000,861472KMTGR5E7,DKDTI449M,5977,Beauty,card-credit,live.it,37,225.28,1187,IT-410,Emilia-Romagna,0
E283KQ1E23AD,2021-06-14 23:51:34.000000,722A80KMCTJ0MU,9KG9JW1XN,5691,Fashion,card-debit,gmail.com,39,67,257,IT-001,Lazio,0
D264KP9I0W25,2021-05-31 10:17:30.000000,32E5C3KMCTL0WV,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,23,63,429,IT-401,Emilia-Romagna,0
511BKO8KS0MY,2021-05-05 12:44:58.000000,30AKO8KSQR9,7KDTI4463,5261,Home & Garden,card-credit,gmail.com,52,539,394,IT-191,Liguria,0
F27AKONCEOFN,2021-05-10 18:28:19.000000,52A493KMCTKDOL,CKG7NPCKT,5977,Beauty,card-credit,gmail.com,52,107.4,292,IT-251,Lombardia,0
C4E0KPZWC3SU,2021-06-19 20:22:51.000000,324KPSI3664,0KMGRSITJ,5691,Shoes & Accessories,card-debit,libero.it,25,255.5,1660,IT-800,Campania,0
C25BKPB3ISOC,2021-06-02 13:08:06.000000,2D0KPB3K2B2,2KFMM7YHV,5719,Home & Garden,card-debit,hotmail.com,37,150.96,1677,IT-201,Lombardia,0
A131KPJUDAI6,2021-06-04 12:39:03.000000,311KPJUEWZ7,CKDTI446P,5712,Home & Garden,card-debit,gmail.com,50,121.1,1184,IT-050,Umbria,0
CDBKOZGJNU0,2021-05-22 06:18:53.000000,191KOWR2XJ3,EKDTI444B,5999,Electronics,card-debit,gmail.com,56,396.9,1351,IT-571,Toscana,0
552BKO9SE37G,2021-05-02 07:21:40.000000,0165CAKMCTEGAV,2KMXB0JII,5995,Other,card-credit,gmail.com,43,40.42,850,IT-290,Emilia-Romagna,0
7264KQ3U7MZ5,2021-06-17 16:15:15.000000,B25EC8KMCTJMWY,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,26,58.5,255,IT-430,Emilia-Romagna,0
319AKPTVFQTX,2021-06-11 15:30:19.000000,DC752KMCT6C0G,DKDTI449M,5977,Beauty,card-credit,gmail.com,37,30.28,933,IT-350,Veneto,0
A598KPO7YYZZ,2021-06-11 14:34:42.000000,D2D838KMCTKY8M,6KNHFZEOH,2741,Other,card-prepaid,hotmail.it,28,20.7,1058,IT-650,Abruzzo,0
F2CBKO7BYJEP,2021-05-05 14:02:17.000000,D9KO7BZ56V,BKHAMYQZ1,5999,Sport,card-credit,tiscali.it,59,34,425,IT-200,Lombardia,0
D285KPK99YSI,2021-06-05 22:49:46.000000,F252E0KMCTJGK1,7KG9MJD3Z,5691,Fashion,card-credit,gmail.com,42,322,1184,IT-800,Campania,0
240KP47DHTZ,2021-05-27 16:59:29.000000,04B8F1KKOB2D1B,EKDTI4401,5912,Health,card-credit,gmail.com,33,9.64,1133,IT-830,Campania,0
F305KOA2S2AK,2021-05-03 15:23:00.000000,11D065KMCTHZZH,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,34,32.95,454,IT-640,Abruzzo,0
B305KPG0F9LE,2021-06-01 00:05:32.000000,F26B98KMCTJPG2,5KHZ389YT,5699,Fashion,card-prepaid,libero.it,32,34,1156,IT-741,Puglia,0
9305KPQ2DF0X,2021-06-08 23:35:12.000000,D31FB7KMCTLMN6,5KHZ389YT,5699,Fashion,card-credit,libero.it,61,52.49,602,IT-650,Abruzzo,0
8522KP1LQSIR,2021-05-22 18:49:31.000000,189KP1LRUPE,9KMW56SZ0,5691,Fashion,card-debit,alice.it,44,438,1562,IT-800,Campania,0
A305KQ2LFAUR,2021-06-21 19:50:13.000000,44FABFKL2UAPWN,5KHZ389YT,5699,Fashion,card-debit,gmail.com,42,71.85,287,IT-510,Toscana,0
921BKP44BF7Y,2021-05-25 13:44:15.000000,238352KMCTMQW1,4KE8MAWV4,5661,Shoes & Accessories,card-debit,hotmail.it,34,35.48,402,IT-920,Sicilia,0
B232KP2RCE31,2021-05-27 12:29:32.000000,1FFKP2OWX8R,1KEV9BVAD,5941,Sport,card-prepaid,tin.it,48,91.96,1773,IT-950,Sicilia,0
E40KO6T72RA,2021-05-05 04:58:42.000000,F4D4A4KKUVQB1K,EKDTI4401,5912,Health,card-prepaid,gmail.com,42,19.5,640,IT-890,Calabria,0
F3A8KPVCQY5P,2021-06-15 18:02:11.000000,265KPTQ983J,DKKFBE190,5691,Fashion,card-credit,gmail.com,49,25.26,80,IT-200,Lombardia,0
0305KOPCENXI,2021-05-12 08:02:47.000000,4230B7KMCTJ1V1,5KHZ389YT,5699,Fashion,card-credit,alice.it,53,19.85,1235,IT-200,Lombardia,0
0264KP5KL2BN,2021-05-27 17:21:29.000000,F2EC07KMCTL558,FKFSEJEE3,5977,Beauty,card-prepaid,tiscali.it,30,108,797,IT-080,Sardegna,0
F85KO6Y66TH,2021-05-01 08:00:18.000000,9B851KMCT624P,EKDTI441X,5691,Fashion,card-debit,gmail.com,41,55.99,364,IT-700,Puglia,0
333CKOAKPF31,2021-05-04 20:58:53.000000,A35C0CKMCTM831,FKIRB0BJ3,5977,Sport,card-credit,gmail.com,39,166.8,576,IT-139,Piemonte,0
56CAKQGAHFYE,2021-06-25 06:48:05.000000,154DC2KLNJH8BC,4KPDVJNNF,5399,Electronics,card-credit,gmail.com,51,689.8,583,IT-139,Piemonte,0
22CBKOFH98K9,2021-05-09 08:30:13.000000,236CCFKMCTMF5I,BKHAMYQZ1,5999,Sport,card-credit,gmail.com,47,158.74,1334,IT-981,Sicilia,0
A409KQ0XZXFH,2021-06-19 13:14:43.000000,3D3KOB7MPKH,7KL9D906I,5631,Shoes & Accessories,card-debit,libero.it,55,55.9,683,IT-580,Toscana,0
1305KP85B8ND,2021-05-29 12:45:09.000000,1CFKP85BN5A,5KHZ389YT,5699,Fashion,card-credit,hotmail.it,36,108.28,249,IT-001,Lazio,0
740KPMQDKY3,2021-06-06 14:27:41.000000,C6A6KMCT1XGG,EKDTI4401,5912,Health,card-credit,libero.it,80,31.15,328,IT-870,Calabria,0
4232KP5WUU10,2021-05-29 17:38:43.000000,2B0KP5W1QXW,1KEV9BVAD,5941,Sport,card-debit,yahoo.it,51,202.99,189,IT-480,Emilia-Romagna,0
2301KQ3PBB81,2021-06-17 11:33:03.000000,378KQ3PBTHR,1KHYM9ZG1,5977,Beauty,card-prepaid,hotmail.it,44,165.4,1565,IT-001,Lazio,0
91DEKPIDOKG6,2021-06-04 16:36:58.000000,559D84KM4X4PTF,0KDTI44BI,5912,Health,card-credit,gmail.com,47,76.17,301,IT-580,Toscana,0
ABAKO8T7V8K,2021-05-01 16:38:36.000000,F1828EKMCTFU58,DKDTI443E,5944,Jewelry & Watches,card-prepaid,tiscali.it,54,180.64,1855,IT-950,Sicilia,0
C465KOOBS018,2021-05-12 13:38:57.000000,144KOOBSHJM,FKLQPXMIN,5712,Home & Garden,card-credit,libero.it,47,343.79,1540,IT-139,Piemonte,0
4441KOFQVX4G,2021-05-10 13:35:34.000000,B500EEKL4KT696,CKLKY56W1,5611,Fashion,card-credit,live.it,28,320,968,IT-800,Campania,0
E3CDKOE5JKYU,2021-05-07 12:36:31.000000,61B9BEKMCTHRJ6,0KKWPFYEX,5941,Sport,card-credit,gmail.com,38,106,1182,IT-101,Piemonte,0
22CBKO91XZ8T,2021-05-06 20:44:47.000000,E3KO7OLIBD,BKHAMYQZ1,5999,Sport,card-prepaid,hotmail.it,31,77.98,1217,IT-901,Sicilia,0
ADBKOX2GE6J,2021-05-20 15:46:30.000000,D5KOWIQ73P,EKDTI444B,5999,Electronics,card-credit,virgilio.it,59,233.9,469,IT-960,Sicilia,0
0264KOI8OBHR,2021-05-09 04:03:24.000000,3DDKOI8I8QY,FKFSEJEE3,5977,Beauty,card-debit,live.it,29,35,1666,IT-830,Campania,0
6FBKOUM7ZIT,2021-05-18 00:52:03.000000,C6E333KNYLJ4TM,EKDTI4457,5691,Fashion,card-prepaid,virgilio.it,46,147,1293,IT-810,Campania,0
B230KP41P1V3,2021-05-22 10:24:34.000000,C272D3KMCTJW1F,9KES9UICK,5661,Shoes & Accessories,card-prepaid,gmail.com,44,76.99,617,IT-841,Campania,0
19FKPH0YR13,2021-06-02 17:15:21.000000,518CA5KMCTH7MS,AKDTI442N,5691,Fashion,card-debit,yahoo.it,27,100.9,728,IT-640,Abruzzo,0
618DKOE0GWBG,2021-05-10 09:53:54.000000,1F6KOE0HE6I,2KDTI4499,5691,Fashion,card-credit,gmail.com,28,115,938,IT-620,Marche,0
057KOWO09QV,2021-05-22 08:51:37.000000,9722EKMCT51CN,8KDTI440N,5977,Beauty,card-credit,gmail.com,33,147.67,134,IT-910,Sicilia,0
1232KOMGKR8A,2021-05-14 06:21:13.000000,D93E2KMCT5HZN,1KEV9BVAD,5941,Sport,card-prepaid,hotmail.it,42,245.99,1663,IT-890,Calabria,0
8365KOBFQH3U,2021-05-04 13:09:36.000000,33ABE3KMCTN5PP,FKJN3ILGF,5691,Fashion,card-debit,hotmail.com,30,64,1031,IT-101,Piemonte,0
E305KQ6O3QKX,2021-06-18 10:52:06.000000,346KQ6O44OJ,5KHZ389YT,5699,Fashion,card-credit,gmail.com,28,44,1594,IT-001,Lazio,0
3368KOBLWF5K,2021-05-07 13:12:21.000000,B509A5KL6OOMQT,6KJSGVKAN,5631,Fashion,card-prepaid,libero.it,60,60.9,88,IT-330,Friuli-Venezia Giulia,0
250FKPFXR8L4,2021-06-04 19:00:17.000000,314KPFXSH0G,6KMQRITX5,5691,Fashion,card-debit,yahoo.it,34,162,1125,IT-801,Campania,0
E1CBKOSZSITX,2021-05-18 21:29:02.000000,D71DAKMCT51AB,2KDTI44AZ,5661,Shoes & Accessories,card-prepaid,alice.it,63,37,107,IT-291,Emilia-Romagna,0
335FKPA34OAH,2021-05-26 16:38:13.000000,417A21KMCTFSHB,0KJIO5EEY,5722,Other,card-prepaid,gmail.com,49,452.01,551,IT-479,Emilia-Romagna,0
A6CFKQBZXNM3,2021-06-22 07:27:41.000000,A1C0D2KMCTHSXI,9KPGWZA3D,5945,Mom & Baby,card-debit,gmail.com,32,27.2,68,IT-380,Trentino-Alto Adige,0
E2B5KQB149B6,2021-06-25 13:41:04.000000,35EKO3P43T7,9KGW859CL,5999,Other,card-credit,gmail.com,51,113.8,38,IT-240,Lombardia,0
C1A9KP7CZJ96,2021-05-25 22:48:32.000000,A35BAEKMCTM80F,6KDTI44A1,5691,Fashion,card-prepaid,hotmail.it,29,42.93,1588,IT-370,Veneto,0
BB1KP86JVRK,2021-05-29 09:01:33.000000,E35544KMCTM6QT,2KDTI4435,5941,Auto & Moto,card-prepaid,hotmail.it,42,113,948,IT-560,Toscana,0
D232KPFQ10AJ,2021-05-31 17:44:40.000000,1C0KPFQ1UCT,1KEV9BVAD,5941,Sport,card-credit,gmail.com,30,37.99,272,IT-521,Toscana,0
32FEKOLQ0KOA,2021-05-12 14:34:52.000000,D37DDEKMCTMMGL,0KHXO1BEI,5691,Fashion,card-prepaid,gmail.com,26,23.9,630,IT-170,Liguria,0
640KP7CPGWQ,2021-05-26 23:12:27.000000,FC27AKMCT644Y,EKDTI4401,5912,Health,card-credit,hotmail.it,34,53.01,827,IT-951,Sicilia,0
D1D4KPR9V6BG,2021-06-09 18:07:16.000000,33DKPR9W9OS,3KDTI44B8,5912,Health,card-prepaid,tin.it,47,108.3,813,IT-631,Marche,0
2242KOB7TNHV,2021-05-06 08:36:10.000000,2F0KOB7GB7W,6KFDSH5R3,5712,Home & Garden,card-credit,libero.it,55,117.54,1306,IT-268,Lombardia,0
A1DEKPL5VHN0,2021-06-03 09:54:48.000000,020384KMCTIJAO,0KDTI44BI,5912,Health,card-prepaid,yahoo.com,42,45.99,240,IT-840,Campania,0
0101KPPGV13T,2021-06-07 12:13:39.000000,F54F0AKLNRYO9F,6KDTI445D,5691,Shoes & Accessories,card-prepaid,gmail.com,50,119,237,IT-070,Sardegna,0
683KQ5KZR53,2021-06-23 20:02:39.000000,26D6A7KNVPLAMC,7KDTI441V,5977,Beauty,card-credit,gmail.com,38,41.6,346,IT-120,Piemonte,0
0436KOM09XPX,2021-05-09 22:08:21.000000,33BKOKU52AQ,BKLJMQJ27,5941,Sport,card-credit,hotmail.it,37,137,719,IT-310,Veneto,0
01A5KOL9QE3Y,2021-05-11 12:20:03.000000,345F3DKMCTP209,2KDTI449X,5691,Shoes & Accessories,card-credit,yahoo.it,35,129.8,750,IT-950,Sicilia,0
3239KPPINIVT,2021-06-08 11:25:46.000000,C307C5KMCTLE7J,5KF1AFRMT,5691,Fashion,card-debit,yahoo.it,33,57,265,IT-340,Friuli-Venezia Giulia,0
13B1KO6ZT2W3,2021-05-05 12:03:40.000000,3D3KO6W4N81,5KKGY6LLL,5944,Jewelry & Watches,card-prepaid,gmail.com,55,106,1674,IT-401,Emilia-Romagna,0
1305KOK2UYIR,2021-05-12 13:24:19.000000,25DB13KMHNB628,5KHZ389YT,5699,Fashion,card-prepaid,icloud.com,24,47.7,266,IT-520,Toscana,0
9A8KOWZOLKY,2021-05-17 11:33:16.000000,41E1A4KMCTI6G8,3KDTI442W,5691,Shoes & Accessories,card-credit,libero.it,47,92,316,IT-320,Veneto,0
C9FKQ02TSYG,2021-06-17 23:50:48.000000,F3A72KMCT3VHE,AKDTI442N,5691,Fashion,card-prepaid,gmail.com,47,119,533,IT-710,Puglia,0
933CKPPW0BA9,2021-06-06 19:02:05.000000,32277FKMCTJ01H,FKIRB0BJ3,5977,Sport,card-credit,gmail.com,33,80.6,905,IT-530,Toscana,0
03EDKORDCWUH,2021-05-18 13:53:26.000000,A336C4KMCTLXCV,7KL6O1T74,5691,Home & Garden,card-debit,libero.it,46,25.46,1326,IT-801,Campania,0
BC3KORLDKDW,2021-05-18 20:54:00.000000,81537BKMCTE7RZ,9KDTI443N,5691,Shoes & Accessories,card-credit,alice.it,51,94.76,16,IT-391,Trentino-Alto Adige,0
9211KPXQDR5Q,2021-06-13 08:27:42.000000,43E528KMCTNR9Q,FKDTI44CX,5691,Fashion,card-prepaid,libero.it,29,66,1569,IT-890,Calabria,0
D264KQ6PVY26,2021-06-22 17:31:04.000000,191KQ6PW8O2,FKFSEJEE3,5977,Beauty,card-debit,libero.it,29,100.4,72,IT-201,Lombardia,0
319KP42THPP,2021-05-24 13:18:41.000000,3CBKP2O1DNN,4KDTI43YY,5719,Home & Garden,card-prepaid,hotmail.it,48,43.5,1256,IT-250,Lombardia,0
B41FKOES0J2Q,2021-05-07 20:08:17.000000,91B81AKMCTHR7I,AKLGH6BQ4,5631,Fashion,card-debit,hotmail.it,32,8,390,IT-360,Veneto,0
04F8KOLGPG5M,2021-05-09 15:41:59.000000,39AKOLGRZ1Y,8KMNNKP2J,5691,Fashion,card-debit,yahoo.it,33,109.99,1177,IT-700,Puglia,0
571KPJSQ1NI,2021-06-04 13:41:56.000000,63E7D4KMCTNRSQ,7KDTI441D,5691,Fashion,card-credit,gmail.com,42,90,606,IT-951,Sicilia,0
421AKOT147R6,2021-05-14 20:36:46.000000,C4E0EEKKX2G04P,6KE8INTVQ,5941,Sport,card-prepaid,gmail.com,23,57,1325,IT-620,Marche,0
3232KOEHO4BG,2021-05-05 15:02:26.000000,394KOEHQR88,1KEV9BVAD,5941,Sport,card-prepaid,hotmail.it,30,118.99,1000,IT-269,Lombardia,0
011EKPI0YBLC,2021-06-06 06:28:55.000000,A14978KMCTDY4T,8KDTI4466,5691,Fashion,card-debit,gmail.com,48,53.85,1185,IT-220,Lombardia,0
BB1KP4IXD7D,2021-05-26 21:01:57.000000,DBKP4IXY23,2KDTI4435,5941,Auto & Moto,card-credit,gmail.com,59,278.9,1225,IT-061,Umbria,0
7264KPZG6KUF,2021-06-19 14:22:06.000000,F2BA7AKMCTKLXK,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,29,174.2,807,IT-201,Lombardia,0
12D3KPGV48E7,2021-06-02 13:12:21.000000,E49EE0KKIDKLSC,4KHBW1Q6Y,5499,Food & Beverage,card-prepaid,outlook.it,29,49.21,181,IT-801,Campania,0
918EKOWJI2TB,2021-05-21 07:12:29.000000,105KOWJID6W,EKDTI449A,5691,Fashion,card-prepaid,outlook.it,31,40.91,622,IT-720,Puglia,0
9264KPBHCU75,2021-05-28 15:00:26.000000,E2CA70KMCTKS5Y,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,41,73,1585,IT-351,Veneto,0
D86KQ1DS223,2021-06-15 19:08:44.000000,793D0KMCT5HZ5,4KDTI441Y,5691,Fashion,card-prepaid,hotmail.it,16,65,1353,IT-500,Toscana,0
357KQ2B1CTY,2021-06-15 10:34:42.000000,C1605DKMCTEF8A,8KDTI440N,5977,Beauty,card-credit,hotmail.it,36,29.7,1201,IT-601,Marche,0
0264KOLHDIA5,2021-05-09 15:28:26.000000,B6KOLHDNHX,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,29,114,1055,IT-201,Lombardia,0
A438KPBHTTSA,2021-06-02 18:57:49.000000,A3KPBHU4WR,FKLJNZY6H,5691,Fashion,card-prepaid,libero.it,61,126,520,IT-700,Puglia,0
29FKPOG5LHE,2021-06-09 21:12:14.000000,3E1KPOFVCWN,AKDTI442N,5691,Fashion,card-prepaid,gmail.com,53,128,1607,IT-351,Veneto,0
D3F5KPILZLPG,2021-06-06 18:54:48.000000,C349ECKMCTM4I6,5KL7RYTLD,5944,Jewelry & Watches,card-credit,gmail.com,44,14,666,IT-251,Lombardia,0
157KPS16FSK,2021-06-10 10:06:19.000000,B2C565KMCTKR63,8KDTI440N,5977,Beauty,card-prepaid,live.it,22,46.7,82,IT-250,Lombardia,0
2245KPAVPYWK,2021-05-28 08:23:35.000000,C3175KMCT3TPH,5KFE1ZTQL,5631,Other,card-prepaid,gmail.com,43,67,1555,IT-001,Lazio,0
419AKPS3L6GE,2021-06-14 06:32:06.000000,375KPMC4V0V,DKDTI449M,5977,Beauty,card-debit,gmail.com,31,205.6,1055,IT-220,Lombardia,0
91D4KPVUCSCM,2021-06-16 23:26:40.000000,84726BKMCTP93F,3KDTI44B8,5912,Health,card-prepaid,gmail.com,47,58.72,506,IT-350,Veneto,0
B2E0KOWTAQ9E,2021-05-22 09:39:39.000000,5EE37KMCTCSOV,0KHLS1B2X,5999,Beauty,card-credit,gmail.com,44,24.9,895,IT-100,Piemonte,0
0171KQ4A1A0E,2021-06-18 23:19:18.000000,F2255EKMCTIZMC,3KDTI448H,5661,Shoes & Accessories,card-prepaid,hotmail.com,47,196.5,742,IT-591,Toscana,0
6103KPDO3C8X,2021-06-03 08:43:13.000000,86CA20KNT2FO98,DKDTI445F,5944,Jewelry & Watches,card-debit,gmail.com,57,56.98,1310,IT-890,Calabria,0
F4A2KQ9VJVEW,2021-06-22 16:55:24.000000,32AKQ9VKC6M,BKM3N8DWS,5499,Health,card-prepaid,live.it,35,157.1,496,IT-840,Campania,0
5264KPMPTA2L,2021-06-05 14:12:41.000000,527740KMCTJWWV,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,33,69.4,816,IT-208,Lombardia,0
7376KPRAI71L,2021-06-08 21:28:22.000000,E1BC45KMCTHS15,9KJVHGY6G,5691,Mom & Baby,card-prepaid,gmail.com,47,55.89,1605,IT-090,Sardegna,0
833CKPDPPX6S,2021-06-04 05:22:37.000000,67KPDPQABM,FKIRB0BJ3,5977,Sport,card-debit,outlook.it,31,82.01,944,IT-400,Emilia-Romagna,0
2305KPQXYFBS,2021-06-08 14:57:45.000000,361KPQX2W8D,5KHZ389YT,5699,Fashion,card-credit,gmail.com,52,157.75,1270,IT-201,Lombardia,0
920FKQ2CD333,2021-06-19 15:50:20.000000,61F6BAKMCTIDUJ,7KDTI44CV,5641,Mom & Baby,card-debit,yahoo.it,34,22,1689,IT-010,Lazio,0
C5BAKOZH4SOC,2021-05-23 07:02:17.000000,2FDKOSVR3CL,BKNKESJ87,5691,Fashion,card-debit,libero.it,52,94.2,832,IT-800,Campania,0
E409KQ16PNIB,2021-06-17 15:31:28.000000,13E8A1KMCTNRYF,7KL9D906I,5631,Shoes & Accessories,card-prepaid,gmail.com,23,56.4,1567,IT-640,Abruzzo,0
1243KON3KP9L,2021-05-14 17:59:28.000000,357KON0ZMO9,3KFDSYKRC,5977,Beauty,card-prepaid,gmail.com,21,97.98,657,IT-960,Sicilia,0
74A2KOK76T80,2021-05-08 17:53:49.000000,279KOK7836V,BKM3N8DWS,5499,Health,card-debit,libero.it,24,186.65,996,IT-290,Emilia-Romagna,0
8578KPPG052H,2021-06-11 13:16:36.000000,95KPPG35B4,2KN8ZLD7J,5945,Other,card-credit,gmail.com,41,110.8,1057,IT-201,Lombardia,0
34B3KQGNEWH7,2021-06-28 14:54:17.000000,B1F4E5KMCTIDHI,3KMAE562T,5661,Shoes & Accessories,card-prepaid,yahoo.it,48,117.6,156,IT-161,Liguria,0
8264KPA5ETOW,2021-06-01 16:30:40.000000,94A817KKKUXBS8,FKFSEJEE3,5977,Beauty,card-debit,yahoo.it,50,79,1647,IT-610,Marche,0
A264KO8MVSAB,2021-05-04 12:10:15.000000,73E94AKMCTNS34,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,30,127,759,IT-100,Piemonte,0
0264KQ3G6X8Z,2021-06-21 05:05:00.000000,122A30KMCTJ0KM,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,23,59.65,469,IT-001,Lazio,0
B163KOHDP6X3,2021-05-06 16:18:06.000000,A69A80KNJ9WGRM,9KDTI4483,5691,Fashion,card-credit,gmail.com,50,238,206,IT-300,Veneto,0
02BEKPL199RZ,2021-06-04 12:16:32.000000,2D8KPL0VQCM,8KH37YX27,5977,Other,card-prepaid,libero.it,37,215.02,1790,IT-960,Sicilia,0
811CKPO4OZ1F,2021-06-05 13:57:30.000000,06638CKN91SLTG,0KDTI4464,5661,Shoes & Accessories,card-prepaid,gmail.com,43,45.8,207,IT-830,Campania,0
3318KOZTSKOM,2021-05-24 12:48:50.000000,223KOZTTN2U,8KIAH6QEW,5691,Fashion,card-credit,gmail.com,65,56.5,709,IT-208,Lombardia,0
013BKPWG3QYK,2021-06-16 08:14:43.000000,336KPWG3YCM,FKDTI446Z,5691,Other,card-prepaid,gmail.com,37,570.59,505,IT-061,Umbria,0
22F8KO9Z1A16,2021-05-01 09:41:40.000000,E52EADKLFOHU6Q,7KHW7Y4TV,5977,Beauty,card-debit,gmail.com,24,33.87,1642,IT-981,Sicilia,0
C1CBKOCZUEBZ,2021-05-07 15:10:51.000000,53BB3KMCT4534,2KDTI44AZ,5661,Shoes & Accessories,card-prepaid,hotmail.it,47,126,574,IT-670,Abruzzo,0
6264KQ0V7I05,2021-06-20 14:18:32.000000,0310BEKMCTLJOP,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,41,120,471,IT-479,Emilia-Romagna,0
34FEKOH9X92G,2021-05-07 16:15:32.000000,27BKOH9XT22,4KMP3JIJ9,5261,Mom & Baby,card-credit,alice.it,31,137.45,875,IT-640,Abruzzo,0
6DBKPL1Q5CR,2021-06-07 10:35:48.000000,387KPL1RZWM,EKDTI444B,5999,Electronics,card-credit,libero.it,50,388.9,755,IT-200,Lombardia,0
E243KPI3Q996,2021-06-04 10:35:44.000000,D61D3CKMV1AB2S,3KFDSYKRC,5977,Beauty,card-prepaid,gmail.com,28,94.8,119,IT-110,Valle dAosta,0
921AKPFONAUY,2021-06-04 14:38:00.000000,87KPFOFOW2,6KE8INTVQ,5941,Sport,card-credit,gmail.com,51,336.89,364,IT-401,Emilia-Romagna,0
9171KPGVLTA9,2021-06-03 14:25:05.000000,67726KMCT57W9,3KDTI448H,5661,Shoes & Accessories,card-credit,gmail.com,50,60.79,1002,IT-700,Puglia,0
A264KPO7OO9N,2021-06-05 16:16:51.000000,21AKPO7P4ET,FKFSEJEE3,5977,Beauty,card-prepaid,icloud.com,28,99,541,IT-820,Campania,0
857KOIC14UM,2021-05-13 06:39:13.000000,219DA5KMCTHHCG,8KDTI440N,5977,Beauty,card-prepaid,hotmail.com,39,91.5,935,IT-200,Lombardia,0
762CKQ9JHFWG,2021-06-26 16:15:16.000000,F5BF57KMC0IQPD,EKOBH6CP4,5631,Beauty,card-prepaid,gmail.com,49,18.08,738,IT-460,Lombardia,0
B264KQ135FO4,2021-06-19 17:56:46.000000,52DC91KMCTKZ3I,FKFSEJEE3,5977,Beauty,card-debit,hotmail.it,32,67.8,1325,IT-350,Veneto,0
2171KPSMZNAT,2021-06-11 17:21:27.000000,06872DKNFPAVVY,3KDTI448H,5661,Shoes & Accessories,card-prepaid,libero.it,43,43,1055,IT-750,Basilicata,0
9E1KOVFL1VU,2021-05-17 14:42:04.000000,1147D9KMCTDXTA,4KDTI444H,5691,Fashion,card-credit,tiservices.it,57,75,1262,IT-001,Lazio,0
41FBKPN3I5NI,2021-06-08 22:23:01.000000,41ABBKMCT2WS7,BKDTI44CB,5912,Health,card-debit,gmail.com,42,59.1,389,IT-000,Lazio,0
511CKODXKISG,2021-05-04 04:00:30.000000,420C27KMCTIL03,0KDTI4464,5661,Shoes & Accessories,card-credit,gmail.com,41,62.75,390,IT-870,Calabria,0
6131KQB4V4QQ,2021-06-21 19:11:11.000000,622D96KMCTJ18S,CKDTI446P,5712,Home & Garden,card-prepaid,gmail.com,45,104,342,IT-950,Sicilia,0
A305KQF6GJLW,2021-06-28 13:39:18.000000,342KQF6GWID,5KHZ389YT,5699,Fashion,card-debit,icloud.com,21,56,612,IT-201,Lombardia,0
327AKOMXYUXB,2021-05-12 15:34:48.000000,72545BKMCTJGUK,CKG7NPCKT,5977,Beauty,card-prepaid,yahoo.it,46,127.1,2090,IT-200,Lombardia,0
2264KOG0BC9Y,2021-05-07 17:54:02.000000,F2DF38KMCTKZMC,FKFSEJEE3,5977,Beauty,card-credit,libero.it,52,176.8,1758,IT-200,Lombardia,0
6232KQ8H2QBU,2021-06-24 20:52:08.000000,24A1C2KKIYEOAA,1KEV9BVAD,5941,Sport,card-debit,libero.it,41,36.93,558,IT-889,Calabria,0
82FCKO5IGPO3,2021-05-03 08:39:21.000000,C34AB3KMCTM4NP,8KHXN9XB9,5691,Fashion,card-prepaid,icloud.com,19,130.8,1614,IT-960,Sicilia,0
A11EKP5FEQDB,2021-05-28 09:51:34.000000,D28AF0KMCTK4BM,8KDTI4466,5691,Fashion,card-debit,gmail.com,51,42.33,705,IT-090,Sardegna,0
2ECKPBHWT3U,2021-05-28 16:41:08.000000,52833AKMCTJZA0,0KDTI444S,5691,Fashion,card-credit,hotmail.com,40,105.97,581,IT-201,Lombardia,0
2232KQC4TBQV,2021-06-23 07:33:05.000000,31FEC3KMCTIICV,1KEV9BVAD,5941,Sport,card-debit,gmail.com,36,293.99,371,IT-121,Piemonte,0
53A7KPF08CSJ,2021-05-31 02:18:59.000000,E8KPF0971N,CKKFB84FH,5999,Sport,card-credit,tiscali.it,54,384,1705,IT-061,Umbria,0
8232KOB3JRYA,2021-05-05 08:53:21.000000,C4KOB3K6AQ,1KEV9BVAD,5941,Sport,card-prepaid,hotmail.it,22,115.99,818,IT-210,Lombardia,0
